...1	file_name	total_RNAs	time	rep	condition
297	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_19.npz	0	72hpi	rep2	WT Mock
298	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_20.npz	1	72hpi	rep2	WT Mock
299	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_21.npz	0	72hpi	rep2	WT Mock
300	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_22.npz	1	72hpi	rep2	WT Mock
301	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_23.npz	0	72hpi	rep2	WT Mock
302	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_24.npz	0	72hpi	rep2	WT Mock
303	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_25.npz	1	72hpi	rep2	WT Mock
304	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_26.npz	0	72hpi	rep2	WT Mock
305	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_27.npz	0	72hpi	rep2	WT Mock
306	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_28.npz	0	72hpi	rep2	WT Mock
307	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_29.npz	1	72hpi	rep2	WT Mock
308	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_30.npz	0	72hpi	rep2	WT Mock
309	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_31.npz	2	72hpi	rep2	WT Mock
310	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_32.npz	0	72hpi	rep2	WT Mock
311	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_33.npz	0	72hpi	rep2	WT Mock
312	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_34.npz	1	72hpi	rep2	WT Mock
313	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_35.npz	0	72hpi	rep2	WT Mock
314	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_36.npz	0	72hpi	rep2	WT Mock
315	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_37.npz	3	72hpi	rep2	WT Mock
316	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_38.npz	0	72hpi	rep2	WT Mock
317	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_39.npz	0	72hpi	rep2	WT Mock
318	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_40.npz	0	72hpi	rep2	WT Mock
319	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_41.npz	1	72hpi	rep2	WT Mock
320	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_42.npz	3	72hpi	rep2	WT Mock
321	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_43.npz	0	72hpi	rep2	WT Mock
322	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_44.npz	5	72hpi	rep2	WT Mock
323	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_45.npz	1	72hpi	rep2	WT Mock
324	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_46.npz	1	72hpi	rep2	WT Mock
325	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_47.npz	0	72hpi	rep2	WT Mock
326	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_48.npz	0	72hpi	rep2	WT Mock
327	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_49.npz	0	72hpi	rep2	WT Mock
328	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_50.npz	1	72hpi	rep2	WT Mock
329	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_51.npz	2	72hpi	rep2	WT Mock
330	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_52.npz	1	72hpi	rep2	WT Mock
331	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_53.npz	1	72hpi	rep2	WT Mock
332	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_54.npz	0	72hpi	rep2	WT Mock
333	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_55.npz	0	72hpi	rep2	WT Mock
334	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_003_results_results_cell_56.npz	0	72hpi	rep2	WT Mock
335	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_0.npz	16	72hpi	rep2	WT Mock
336	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_1.npz	23	72hpi	rep2	WT Mock
337	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_2.npz	50	72hpi	rep2	WT Mock
338	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_3.npz	19	72hpi	rep2	WT Mock
339	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_4.npz	8	72hpi	rep2	WT Mock
340	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_5.npz	12	72hpi	rep2	WT Mock
341	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_6.npz	12	72hpi	rep2	WT Mock
342	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_7.npz	19	72hpi	rep2	WT Mock
343	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_8.npz	19	72hpi	rep2	WT Mock
344	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_9.npz	16	72hpi	rep2	WT Mock
345	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_10.npz	6	72hpi	rep2	WT Mock
346	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_11.npz	5	72hpi	rep2	WT Mock
347	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_12.npz	1	72hpi	rep2	WT Mock
348	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_13.npz	6	72hpi	rep2	WT Mock
349	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_14.npz	5	72hpi	rep2	WT Mock
350	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_15.npz	11	72hpi	rep2	WT Mock
351	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_16.npz	9	72hpi	rep2	WT Mock
352	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_17.npz	6	72hpi	rep2	WT Mock
353	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_18.npz	7	72hpi	rep2	WT Mock
354	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_19.npz	8	72hpi	rep2	WT Mock
355	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_20.npz	15	72hpi	rep2	WT Mock
356	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_21.npz	1	72hpi	rep2	WT Mock
357	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_22.npz	5	72hpi	rep2	WT Mock
358	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_23.npz	3	72hpi	rep2	WT Mock
359	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_24.npz	0	72hpi	rep2	WT Mock
360	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_25.npz	5	72hpi	rep2	WT Mock
361	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_26.npz	12	72hpi	rep2	WT Mock
362	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_27.npz	2	72hpi	rep2	WT Mock
363	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_28.npz	2	72hpi	rep2	WT Mock
364	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_29.npz	1	72hpi	rep2	WT Mock
365	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_30.npz	0	72hpi	rep2	WT Mock
366	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_31.npz	33	72hpi	rep2	WT Mock
367	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_32.npz	6	72hpi	rep2	WT Mock
368	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_33.npz	2	72hpi	rep2	WT Mock
369	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_34.npz	0	72hpi	rep2	WT Mock
370	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_004_results_results_cell_35.npz	6	72hpi	rep2	WT Mock
371	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_0.npz	31	72hpi	rep2	WT Mock
372	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_1.npz	36	72hpi	rep2	WT Mock
373	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_2.npz	4	72hpi	rep2	WT Mock
374	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_3.npz	6	72hpi	rep2	WT Mock
375	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_4.npz	1	72hpi	rep2	WT Mock
376	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_5.npz	11	72hpi	rep2	WT Mock
377	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_6.npz	1	72hpi	rep2	WT Mock
378	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_7.npz	1	72hpi	rep2	WT Mock
379	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_8.npz	0	72hpi	rep2	WT Mock
380	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_9.npz	33	72hpi	rep2	WT Mock
381	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_10.npz	7	72hpi	rep2	WT Mock
382	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_11.npz	19	72hpi	rep2	WT Mock
383	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_12.npz	51	72hpi	rep2	WT Mock
384	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_13.npz	37	72hpi	rep2	WT Mock
385	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_14.npz	48	72hpi	rep2	WT Mock
386	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_15.npz	33	72hpi	rep2	WT Mock
387	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_16.npz	36	72hpi	rep2	WT Mock
388	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_17.npz	17	72hpi	rep2	WT Mock
389	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_18.npz	37	72hpi	rep2	WT Mock
390	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_19.npz	82	72hpi	rep2	WT Mock
391	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_20.npz	48	72hpi	rep2	WT Mock
392	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_21.npz	24	72hpi	rep2	WT Mock
393	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_22.npz	65	72hpi	rep2	WT Mock
394	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_23.npz	33	72hpi	rep2	WT Mock
395	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_24.npz	60	72hpi	rep2	WT Mock
396	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_25.npz	11	72hpi	rep2	WT Mock
397	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_26.npz	12	72hpi	rep2	WT Mock
398	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_27.npz	13	72hpi	rep2	WT Mock
399	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_28.npz	10	72hpi	rep2	WT Mock
400	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_29.npz	19	72hpi	rep2	WT Mock
401	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_30.npz	25	72hpi	rep2	WT Mock
402	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_31.npz	2	72hpi	rep2	WT Mock
403	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_32.npz	19	72hpi	rep2	WT Mock
404	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_33.npz	34	72hpi	rep2	WT Mock
405	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_34.npz	44	72hpi	rep2	WT Mock
406	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_35.npz	29	72hpi	rep2	WT Mock
407	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_36.npz	39	72hpi	rep2	WT Mock
408	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_37.npz	35	72hpi	rep2	WT Mock
409	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_38.npz	10	72hpi	rep2	WT Mock
410	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_39.npz	2	72hpi	rep2	WT Mock
411	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_40.npz	13	72hpi	rep2	WT Mock
412	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_41.npz	3	72hpi	rep2	WT Mock
413	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_42.npz	1	72hpi	rep2	WT Mock
414	20221218_221218_smFISH_WT_no_virus_rep2_72hpi_005_results_results_cell_43.npz	4	72hpi	rep2	WT Mock
415	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_0.npz	1415	72hpi	rep2	MKRN1KO HIV
416	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_1.npz	1052	72hpi	rep2	MKRN1KO HIV
417	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_2.npz	1836	72hpi	rep2	MKRN1KO HIV
418	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_3.npz	1979	72hpi	rep2	MKRN1KO HIV
419	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_4.npz	1111	72hpi	rep2	MKRN1KO HIV
420	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_5.npz	922	72hpi	rep2	MKRN1KO HIV
421	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_6.npz	1001	72hpi	rep2	MKRN1KO HIV
422	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_7.npz	236	72hpi	rep2	MKRN1KO HIV
423	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_8.npz	12	72hpi	rep2	MKRN1KO HIV
424	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_9.npz	299	72hpi	rep2	MKRN1KO HIV
425	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_10.npz	19	72hpi	rep2	MKRN1KO HIV
426	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_11.npz	216	72hpi	rep2	MKRN1KO HIV
427	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_12.npz	22	72hpi	rep2	MKRN1KO HIV
428	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_13.npz	18	72hpi	rep2	MKRN1KO HIV
429	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_14.npz	52	72hpi	rep2	MKRN1KO HIV
430	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_15.npz	56	72hpi	rep2	MKRN1KO HIV
431	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_16.npz	47	72hpi	rep2	MKRN1KO HIV
432	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_17.npz	62	72hpi	rep2	MKRN1KO HIV
433	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_18.npz	14	72hpi	rep2	MKRN1KO HIV
434	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_19.npz	284	72hpi	rep2	MKRN1KO HIV
435	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_20.npz	4	72hpi	rep2	MKRN1KO HIV
436	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_21.npz	7	72hpi	rep2	MKRN1KO HIV
437	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_22.npz	13	72hpi	rep2	MKRN1KO HIV
438	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_23.npz	1	72hpi	rep2	MKRN1KO HIV
439	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_24.npz	5	72hpi	rep2	MKRN1KO HIV
440	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_25.npz	154	72hpi	rep2	MKRN1KO HIV
441	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_26.npz	100	72hpi	rep2	MKRN1KO HIV
442	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_27.npz	3	72hpi	rep2	MKRN1KO HIV
443	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_28.npz	354	72hpi	rep2	MKRN1KO HIV
444	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_29.npz	24	72hpi	rep2	MKRN1KO HIV
445	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_30.npz	5	72hpi	rep2	MKRN1KO HIV
446	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_31.npz	1333	72hpi	rep2	MKRN1KO HIV
447	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_32.npz	70	72hpi	rep2	MKRN1KO HIV
448	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_33.npz	132	72hpi	rep2	MKRN1KO HIV
449	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_34.npz	32	72hpi	rep2	MKRN1KO HIV
450	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_35.npz	206	72hpi	rep2	MKRN1KO HIV
451	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_36.npz	740	72hpi	rep2	MKRN1KO HIV
452	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_37.npz	54	72hpi	rep2	MKRN1KO HIV
453	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_38.npz	101	72hpi	rep2	MKRN1KO HIV
454	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_39.npz	239	72hpi	rep2	MKRN1KO HIV
455	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_40.npz	381	72hpi	rep2	MKRN1KO HIV
456	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_41.npz	48	72hpi	rep2	MKRN1KO HIV
457	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_42.npz	104	72hpi	rep2	MKRN1KO HIV
458	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_43.npz	22	72hpi	rep2	MKRN1KO HIV
459	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_44.npz	21	72hpi	rep2	MKRN1KO HIV
460	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_45.npz	123	72hpi	rep2	MKRN1KO HIV
461	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_46.npz	45	72hpi	rep2	MKRN1KO HIV
462	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_47.npz	833	72hpi	rep2	MKRN1KO HIV
463	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_48.npz	65	72hpi	rep2	MKRN1KO HIV
464	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_49.npz	326	72hpi	rep2	MKRN1KO HIV
465	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_50.npz	3	72hpi	rep2	MKRN1KO HIV
466	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_51.npz	745	72hpi	rep2	MKRN1KO HIV
467	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_52.npz	112	72hpi	rep2	MKRN1KO HIV
468	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_53.npz	8	72hpi	rep2	MKRN1KO HIV
469	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_54.npz	8	72hpi	rep2	MKRN1KO HIV
470	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_55.npz	38	72hpi	rep2	MKRN1KO HIV
471	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_56.npz	43	72hpi	rep2	MKRN1KO HIV
472	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_57.npz	17	72hpi	rep2	MKRN1KO HIV
473	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_58.npz	6	72hpi	rep2	MKRN1KO HIV
474	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_59.npz	5	72hpi	rep2	MKRN1KO HIV
475	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_60.npz	8	72hpi	rep2	MKRN1KO HIV
476	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_61.npz	4	72hpi	rep2	MKRN1KO HIV
477	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_62.npz	0	72hpi	rep2	MKRN1KO HIV
478	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_63.npz	221	72hpi	rep2	MKRN1KO HIV
479	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_64.npz	3	72hpi	rep2	MKRN1KO HIV
480	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_65.npz	27	72hpi	rep2	MKRN1KO HIV
481	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_66.npz	11	72hpi	rep2	MKRN1KO HIV
482	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_003_results_results_cell_67.npz	20	72hpi	rep2	MKRN1KO HIV
483	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_0.npz	1820	72hpi	rep2	MKRN1KO HIV
484	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_1.npz	2812	72hpi	rep2	MKRN1KO HIV
485	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_2.npz	979	72hpi	rep2	MKRN1KO HIV
486	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_3.npz	999	72hpi	rep2	MKRN1KO HIV
487	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_4.npz	92	72hpi	rep2	MKRN1KO HIV
488	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_5.npz	7	72hpi	rep2	MKRN1KO HIV
489	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_6.npz	42	72hpi	rep2	MKRN1KO HIV
490	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_7.npz	137	72hpi	rep2	MKRN1KO HIV
491	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_8.npz	392	72hpi	rep2	MKRN1KO HIV
492	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_9.npz	410	72hpi	rep2	MKRN1KO HIV
493	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_10.npz	456	72hpi	rep2	MKRN1KO HIV
494	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_11.npz	476	72hpi	rep2	MKRN1KO HIV
495	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_12.npz	215	72hpi	rep2	MKRN1KO HIV
496	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_13.npz	2743	72hpi	rep2	MKRN1KO HIV
497	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_14.npz	229	72hpi	rep2	MKRN1KO HIV
498	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_15.npz	21	72hpi	rep2	MKRN1KO HIV
499	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_16.npz	1899	72hpi	rep2	MKRN1KO HIV
500	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_17.npz	808	72hpi	rep2	MKRN1KO HIV
501	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_18.npz	81	72hpi	rep2	MKRN1KO HIV
502	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_19.npz	493	72hpi	rep2	MKRN1KO HIV
503	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_20.npz	1803	72hpi	rep2	MKRN1KO HIV
504	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_21.npz	794	72hpi	rep2	MKRN1KO HIV
505	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_22.npz	91	72hpi	rep2	MKRN1KO HIV
506	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_23.npz	804	72hpi	rep2	MKRN1KO HIV
507	20221218_221218_smFISH_MKRN1KO_HIV_rep2_72hpi_001_results_results_cell_24.npz	1	72hpi	rep2	MKRN1KO HIV
